CustomerId,CreditScore,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
15585599,530,5,0,2,0,1,0
15784958,797,6,0,4,1,1,1
15734524,653,4,0,1,1,0,1
15614103,850,4,119839.69,1,0,1,1
15794895,581,4,0,2,0,1,0
15772381,589,5,92219.21,1,1,0,0
15710553,555,4,142055.41,2,0,1,0
15649292,748,5,29602.08,1,0,0,1
15792565,745,7,0,2,1,1,0
15718245,730,7,0,2,1,1,0
15703117,565,5,0,2,0,1,0
15758136,778,5,141803.77,1,0,1,0
15799932,812,4,0,2,1,1,0
15633516,526,4,0,1,0,1,0
15622532,708,4,126589.12,2,0,1,1
15798960,680,4,108393.35,1,0,1,0
15698664,567,4,115643.58,2,0,0,0
15703614,564,3,132876.23,1,1,0,0
15699195,709,5,110949.41,1,1,1,0
15710543,629,4,130666.2,1,1,1,1
15695499,510,7,103821.47,2,0,1,0
15622321,506,5,0,1,1,1,0
15715744,605,3,0,1,0,1,0
15788151,650,7,132187.73,2,1,1,0
15687153,850,6,98649.55,1,1,0,1
15684958,489,5,126444.08,2,1,1,0
15706116,659,5,154159.51,1,1,0,0
15740557,753,3,0,2,1,0,0
15707291,477,6,129250,2,1,1,0
15583353,610,6,0,1,1,0,1
15761024,619,6,167733.51,2,1,1,0
15630709,619,7,56116.3,2,0,0,0
15639590,758,5,141581.08,1,1,0,0
15659399,516,6,139675.07,2,1,0,0
15567078,789,5,66201.96,1,1,1,0
15696373,687,4,0,2,0,0,1
15786617,485,4,133658.24,1,1,0,0
15657449,446,5,136202.78,1,1,0,0
15672594,597,6,131778.08,1,0,0,1
15714240,712,4,0,2,0,0,0
15782144,522,5,0,2,1,1,0
15665008,805,6,42712.87,2,1,1,0
15581733,781,5,0,2,1,0,0
15751392,689,4,0,2,1,0,1
15785815,670,4,142631.54,2,1,1,0
15664214,670,6,141204.65,2,1,0,0
15579996,524,5,131402.21,1,0,0,0
15675252,734,7,92636.96,2,1,1,0
15579617,489,5,0,2,0,1,1
15593976,578,4,102088.68,4,0,0,1
15716041,622,4,0,2,0,1,0
15654489,843,5,134887.53,1,1,1,0
15736302,687,5,0,2,1,1,0
15805909,700,5,159900.38,1,0,0,0
15572762,410,4,102278.79,2,1,0,0
15724632,537,5,0,2,0,1,0
15670416,780,6,0,1,0,1,0
15749528,652,4,0,2,0,1,0
15578783,620,7,76989.97,1,1,1,0
15580719,697,4,0,2,1,1,0
15656293,786,6,0,2,1,0,0
15691875,850,5,114491.82,1,1,0,0
15596870,749,3,144768.94,1,1,0,1
15780770,445,7,145056.59,1,1,1,0
15751491,443,4,117206.3,1,1,0,1
15706200,637,4,138014.4,2,1,0,0
15808674,616,5,128352.59,3,1,1,1
15641411,756,4,112568.31,1,1,1,0
15764661,644,5,0,1,1,0,0
15689492,850,3,176958.46,2,0,1,0
15602405,703,5,99167.54,1,1,0,0
15610271,684,3,103210.27,1,1,0,0
15791780,706,3,104478.12,3,0,1,1
15589147,580,5,125921.37,1,1,1,0
15756975,777,3,0,2,1,1,0
15729582,676,7,80697.44,1,0,0,0
15742971,708,6,161887.81,2,1,0,0
15568046,809,4,109558.36,1,1,0,0
15694890,588,6,124271.26,1,1,0,0
15736963,623,5,0,2,1,1,0
15646490,537,4,190569.23,1,0,1,0
15607314,536,3,143923.96,1,1,0,1
15576745,769,6,96542.16,2,0,1,0
15669606,690,4,0,2,1,0,0
15737832,771,6,139825.56,1,0,0,1
15681990,497,4,111769.14,2,1,0,0
15758050,622,5,0,2,1,0,0
15787848,602,3,113672.18,2,0,0,0
15713594,543,7,147256.86,1,1,0,0
15588186,520,6,107023.03,1,1,0,0
15786739,669,4,125529.55,1,1,1,0
15699467,631,7,0,1,0,0,0
15680706,537,7,131834.8,1,1,0,1
15645717,732,5,0,2,1,1,0
15748597,844,6,99529.7,1,0,1,1
15773709,838,7,0,2,0,1,0
15629787,652,4,107303.72,2,0,0,0
15661007,660,6,72783.42,1,0,0,0
15686812,692,5,0,1,0,1,0
15754113,588,5,0,2,1,1,0
15749489,533,4,115743.6,1,0,0,0
15574352,850,3,161256.53,1,1,1,0
15701281,511,6,0,2,1,1,0
15811985,530,4,0,2,0,0,0
15713505,554,6,0,2,0,1,0
15685653,585,4,162261.01,2,1,0,0
15758831,754,5,74896.33,1,0,0,0
15618774,474,3,0,1,1,0,1
15764448,837,7,144037.6,1,1,0,0
15611024,567,7,93522.2,1,0,1,0
15738220,800,6,0,2,1,0,0
15805764,646,4,0,2,0,1,0
15580487,627,6,106922.92,2,0,1,0
15675787,505,6,112972.57,1,1,0,0
15583580,566,6,123042,1,1,0,1
15780654,619,5,100488.92,2,0,1,0
15695034,757,5,123322.15,1,1,0,0
15805671,648,6,0,1,0,1,0
15790658,621,6,68683.68,1,1,1,0
15578648,543,5,59532.18,1,1,0,0
15734987,658,7,140260.36,2,1,0,0
15721740,633,4,88302.65,1,1,1,0
15641822,648,3,0,2,0,1,0
15765650,501,7,114655.58,1,0,0,0
15788556,683,7,148283.94,1,1,1,1
15576550,619,7,0,1,1,0,1
15622230,705,6,0,2,0,1,0
15653937,638,6,123916.67,1,1,0,1
15743538,710,6,0,2,1,0,0
15591740,590,5,0,2,1,1,1
15650086,725,5,165896,2,1,0,0
15718773,638,4,0,2,1,0,0
15615140,791,4,111168.97,1,1,1,0
15644361,702,4,103549.24,1,0,0,1
15774536,607,3,0,2,0,0,0
15618661,535,4,103804.97,1,1,1,0
15605020,651,6,165901.59,2,1,0,1
15762134,506,3,119152.1,2,1,1,0
15685279,511,3,122950.31,1,1,1,0
15582849,757,5,0,1,1,1,1
15655410,768,4,133384.66,1,1,0,1
15649129,757,6,0,2,1,0,0
15702380,663,6,0,2,0,1,0
15759067,537,3,158411.95,4,1,1,1
15683027,570,7,122028.65,2,1,1,0
15597487,850,3,0,1,1,1,0
15763256,661,5,128751.65,2,1,0,1
15620111,659,4,133436.52,1,1,0,0
15623053,454,4,123177.01,1,1,0,0
15595592,708,3,0,1,1,0,1
15740072,720,5,120328.88,2,1,1,0
15778005,785,4,130147.98,1,1,0,1
15583278,743,5,92716.96,1,1,1,0
15601263,493,4,0,2,1,0,0
15709222,557,4,0,1,0,1,0
15713949,850,5,76914.21,1,1,0,0
15717706,799,4,106045.92,2,1,1,0
15756071,756,6,103133.26,1,1,1,0
15696564,752,3,145974.79,2,1,1,0
15657637,696,5,0,3,1,0,0
15755863,630,4,0,2,0,1,0
15719858,659,4,0,2,1,1,0
15688876,685,5,0,2,1,1,0
15698528,599,7,0,1,1,1,1
15770345,559,3,139183.06,1,0,1,0
15761506,615,6,0,2,1,0,0
15716619,580,5,74974.89,1,1,1,0
15788367,487,4,61691.45,1,1,1,0
15709451,646,4,121952.75,2,1,1,0
15640421,811,5,0,1,1,1,0
15580068,526,6,0,2,1,1,0
15677123,767,6,0,2,1,1,0
15619801,548,5,80107.83,2,0,1,0
15582246,737,6,0,2,0,1,0
15711843,613,4,147856.82,3,0,0,1
15680046,711,6,0,2,1,0,0
15804131,850,7,65407.16,2,0,0,1
15722611,752,5,114233.18,1,1,1,0
15729224,710,5,0,2,1,0,0
15811588,664,5,187602.18,1,1,0,1
15702138,510,5,156834.34,1,0,0,0
15749799,577,5,0,2,1,1,0
15752885,529,6,157498.9,1,1,1,0
15674932,757,6,0,2,1,0,0
15743828,691,4,0,1,1,1,1
15642022,621,4,0,1,0,0,0
15746461,709,6,0,2,1,0,0
15809991,756,4,130274.22,1,1,1,0
15787322,788,5,0,1,1,1,0
15575498,705,4,149379.66,2,1,0,0
15691387,483,5,0,1,1,1,0
15765457,719,5,100829.94,1,1,1,0
15666173,793,4,96408.98,1,1,1,0
15627377,593,4,0,2,1,1,0
15656683,551,3,0,1,0,0,1
15679810,690,4,0,2,1,0,0
15606310,823,5,149105.08,1,0,1,0
15756871,512,5,0,1,1,0,0
15610002,802,5,0,2,1,1,0
15567802,450,6,0,2,1,0,0
15745452,651,4,90218.11,1,1,0,0
15617252,697,4,87347.7,1,1,0,0
15753248,611,4,0,2,0,0,0
15610755,643,4,137811.75,1,1,1,0
15662238,822,4,105563,1,1,0,0
15799186,632,6,0,2,0,0,0
15686941,575,5,0,2,1,0,0
15601172,672,4,91125.75,1,1,0,0
15723858,517,4,0,2,0,1,0
15615896,621,3,0,2,1,0,0
15737647,775,3,135120.56,1,1,0,0
15582841,600,4,0,2,0,1,0
15760090,640,5,0,2,1,1,0
15588587,752,6,86837.95,1,1,1,0
15683157,613,5,100446.57,1,0,1,0
15694209,484,5,0,2,1,1,0
15655875,511,5,0,2,1,0,0
15805704,745,3,0,4,0,1,1
15744789,786,7,114512.59,1,1,0,0
15799357,727,3,136364.46,1,0,0,0
15726153,622,3,106260.67,1,1,1,0
15713346,794,6,146126.75,1,1,1,0
15665053,636,5,111284.53,1,0,1,1
15592379,741,5,121056.63,2,1,0,0
15692599,687,7,128270.56,1,1,0,0
15620758,660,4,0,2,1,0,0
15637428,660,4,0,2,1,0,0
15808389,617,4,0,1,1,1,0
15807003,762,3,191775.65,1,1,0,0
15702912,752,7,0,1,1,0,1
15590623,561,4,85141.79,2,1,1,0
15728078,609,7,126392.18,1,0,1,0
15708256,803,6,0,2,1,0,0
15582335,556,6,129860.37,1,0,0,0
15649150,531,6,127642.44,1,1,0,1
15691647,411,5,0,2,1,1,0
15668270,587,5,125584.17,2,1,1,1
15624820,683,4,50911.21,3,0,0,1
15736254,654,4,91955.61,1,1,0,0
15720814,670,4,84266.44,2,0,0,0
15642997,655,5,147149.59,1,1,1,0
15693200,752,3,0,2,1,0,0
15624596,534,7,104822.45,1,0,1,0
15807167,635,4,146766.72,2,0,1,0
15660301,491,5,148745.92,2,1,1,0
15593094,516,4,0,1,1,0,1
15618239,530,5,0,1,1,0,0
15574137,687,3,0,2,1,1,0
15614740,684,6,135203.81,2,1,1,0
15574071,706,3,93301.97,2,0,1,0
15671148,490,5,96341,2,0,0,0
15721921,796,7,165326.2,1,1,1,0
15717995,849,5,0,2,0,1,0
15632050,779,4,99786.2,1,1,0,0
15647111,794,4,114440.24,1,1,1,0
15759991,748,6,141573.55,1,1,0,0
15790204,663,4,0,1,1,0,1
15686780,645,3,133676.65,1,0,1,0
15640491,464,6,147493.7,2,1,0,0
15783225,737,4,0,1,1,0,1
15734438,590,6,0,2,1,0,0
15688760,522,5,95022.57,1,1,1,0
15768124,648,4,0,1,1,0,0
15661330,754,7,0,1,1,1,0
15781272,669,6,149713.61,3,1,1,1
15573888,648,4,107963.38,1,0,0,1
15575858,763,5,0,2,1,0,0
15645937,790,6,0,1,1,0,0
15702337,581,5,0,2,1,1,0
15764537,703,6,0,2,1,0,0
15619616,571,4,102017.25,2,0,0,0
15585133,657,7,0,2,0,0,0
15573971,737,5,0,2,0,0,0
15579433,793,5,96674.55,2,0,0,0
15777045,783,7,81811.71,1,1,0,1
15611580,751,3,79281.61,1,1,0,0
15614778,579,5,0,2,1,0,0
15771750,655,4,122314.39,1,1,0,0
15593280,614,7,140733.74,1,1,1,0
15569274,678,4,116933.11,1,1,0,1
15654408,562,7,165445.04,2,1,0,0
15657468,711,6,123805.03,1,1,0,0
15614213,620,6,107548.94,1,1,0,0
15589869,437,7,111634.29,2,0,1,0
15693205,691,5,109153.96,3,1,1,1
15797113,552,7,0,2,1,0,0
15676958,765,4,86055.17,2,1,1,0
15739592,707,5,98438.23,1,0,0,1
15656263,764,4,0,2,1,0,0
15636872,585,5,144705.87,2,0,0,0
15589435,784,5,0,2,1,1,0
15640464,605,3,91612.91,1,1,1,0
15723851,699,3,0,1,1,0,0
15722122,544,5,0,1,0,1,0
15696852,803,7,192122.84,1,1,1,1
15634936,735,7,179904,1,1,1,0
15575935,673,7,178058.06,2,0,1,1
15634491,652,3,176166.56,2,1,1,0
15628530,694,7,156864.2,2,0,0,0
15678720,741,4,0,2,1,1,0
15627999,590,3,0,2,1,0,0
15571244,809,7,0,2,0,1,0
15739931,523,4,161588.89,1,1,1,0
15806256,540,5,109349.29,1,1,0,1
15787258,596,3,0,2,1,0,0
15706463,597,6,0,2,1,1,0
15691004,407,4,0,1,1,1,1
15792228,748,4,152335.7,1,1,0,1
15733447,562,5,124662.54,1,1,1,1
15679062,734,4,91522.04,2,1,1,0
15594409,710,6,0,2,1,1,0
15613816,539,4,62052.28,1,0,1,0
15681991,542,7,107871.72,1,1,0,0
15796074,717,6,99472.76,2,1,0,1
15625941,682,4,128039.01,1,1,1,0
15615016,515,3,0,2,1,1,0
15748414,526,3,114634.63,2,1,0,1
15751203,702,6,56738.47,2,1,1,1
15662658,651,6,90355.12,2,0,0,0
15574868,792,4,115725.24,2,0,0,0
15790282,817,5,114327.59,2,1,1,0
15762927,674,4,100762.64,1,1,0,0
15803456,641,7,0,1,0,0,1
15771857,513,3,89039.9,2,1,1,0
15700601,561,6,78829.53,1,1,1,0
15569670,627,5,112372.96,1,1,1,0
15772341,682,5,122029.15,1,1,1,0
15661548,683,5,157829.12,1,0,0,0
15787597,420,4,108377.75,2,1,1,0
15806913,670,6,95507.12,1,1,1,0
15804862,505,4,127146.68,1,0,0,0
15792986,580,7,133811.78,1,1,0,1
15625632,577,7,121092.47,2,0,1,0
15727703,773,5,126979.75,1,0,0,0
15606273,616,4,144235.73,2,0,0,1
15799652,763,6,152582.2,2,0,0,0
15715047,640,6,172478.15,1,1,0,1
15784687,592,3,126477.42,1,0,0,0
15615322,528,4,97473.87,2,1,1,0
15722072,630,3,138053.67,1,0,1,0
15646784,529,6,164003.05,2,1,1,0
15644692,546,5,0,1,1,1,1
15670354,753,5,0,2,1,1,0
15716357,772,7,122486.11,2,1,1,0
15786717,567,7,0,2,0,0,0
15771383,628,5,53667.44,1,1,0,0
15649793,658,3,0,2,0,0,0
15731543,679,4,109327.65,1,1,1,0
15684516,629,3,121151.05,1,0,0,0
15677249,731,5,101043.63,1,1,1,0
15581525,775,6,83501.66,2,1,0,0
15628420,660,3,80462.24,1,0,0,0
15600478,752,7,0,1,1,0,0
15594502,655,7,109093.41,2,1,0,0
15784361,543,7,140355.6,1,1,1,0
15767626,811,5,0,2,1,1,0
15632521,689,5,130170.82,2,1,0,0
15665088,531,6,0,2,0,1,0
15652084,515,6,109542.29,1,1,1,0
15574761,466,5,33563.95,2,1,0,1
15729515,782,5,148795.17,2,1,1,0
15682070,611,4,0,2,1,1,0
15743817,621,6,174126.75,3,1,0,1
15572158,604,5,0,1,0,0,0
15584477,655,3,106405.03,1,1,1,0
15614893,689,7,0,1,1,1,0
15665963,681,5,128393.29,1,1,1,0
15612524,643,5,127841.52,1,1,0,0
15596962,617,3,137295.19,2,1,1,0
15744942,638,5,155828.22,1,0,1,1
15573278,743,5,0,2,1,0,0
15717056,828,4,144351.86,1,1,0,0
15795881,776,5,106365.29,1,1,1,0
15758939,540,4,127801.88,1,0,1,0
15792250,616,4,122793.96,1,1,1,0
15740406,628,5,113525.84,1,1,0,1
15768137,667,4,136100.69,2,0,0,1
15569120,615,5,0,2,1,1,0
15723721,543,5,140916.81,1,1,0,0
15777122,553,5,0,2,1,1,0
15742681,554,4,121365.39,1,1,1,0
15582090,684,3,0,1,1,0,0
15711254,452,4,0,2,1,0,0
15775067,606,6,93578.68,2,0,1,1
15602851,629,4,0,1,1,0,0
15802857,659,4,115409.6,1,0,1,0
15701175,493,4,90791.69,1,1,1,0
15783019,794,3,123681.32,3,1,0,1
15728912,554,5,92436.86,1,1,0,0
15585580,796,4,167194.36,1,1,1,1
15583480,807,6,0,2,0,1,0
15620341,500,5,160838.13,2,1,0,0
15613886,722,5,0,1,1,0,1
15792916,559,5,144470.77,1,1,1,0
15710408,584,3,0,2,1,1,0
15598695,834,4,130169.27,2,0,1,0
15649354,754,3,0,2,1,1,0
15737556,590,4,81076.8,2,1,1,1
15671610,740,3,0,1,1,1,0
15625092,502,5,101465.31,1,1,0,1
15741032,733,4,0,1,0,1,0
15750014,755,7,113865.23,2,1,1,0
15784761,554,3,87603.35,3,0,1,1
15768359,534,5,120037.96,1,1,0,0
15805769,656,4,0,2,1,0,0
15719508,575,4,121205.15,4,1,1,1
15609011,480,5,75408.33,1,1,0,1
15703106,575,7,0,2,1,1,0
15626795,672,5,0,1,1,0,1
15773731,758,4,0,2,0,0,0
15756196,682,7,121818.84,2,0,1,0
15687903,501,6,0,2,1,0,0
15777599,746,7,141806,2,1,1,0
15754577,556,4,61354.14,1,1,0,1
15584113,823,6,124954.94,1,0,1,1
15669589,491,5,95039.12,1,0,1,1
15632793,638,6,103417.74,1,1,1,0
15711130,734,4,0,2,1,0,0
15615254,555,7,43028.77,1,1,0,0
15720583,745,5,119638.21,1,1,1,1
15780432,728,6,122689.51,2,0,0,1
15673223,626,6,0,2,0,0,0
15807989,681,6,73179.34,2,1,1,0
15761168,478,4,171913.87,1,1,0,1
15651272,709,4,0,2,1,1,0
15812832,562,6,92659.2,2,1,0,0
15680517,769,5,137239.17,1,1,1,1
15750569,684,5,102955.14,2,1,0,0
15690743,536,5,65190.29,1,1,1,1
15627741,631,3,96863.52,2,1,1,0
15712121,657,7,154983.98,1,1,0,0
15805429,699,6,106819.65,1,0,1,0
15814923,606,6,128578.52,1,1,1,0
15589230,612,3,126473.33,1,0,1,0
15775490,660,5,110570.78,2,1,0,0
15749727,829,6,0,2,0,1,0
15619238,567,4,0,2,1,0,0
15593468,850,3,0,2,1,1,0
15718454,712,6,0,2,0,0,0
15789498,562,4,111099.79,2,0,0,0
15744691,755,3,0,3,1,0,0
15708289,793,6,100913.57,1,0,0,0
15790412,471,5,0,2,1,1,0
15741416,707,6,16893.59,1,1,1,0
15598894,784,6,122267.85,1,0,0,0
15663294,703,7,125685.79,1,1,1,0
15572728,704,3,127397.34,1,1,0,0
15706729,662,5,105271.56,1,0,1,0
15674433,636,3,115265.14,1,0,0,0
15641170,640,5,0,1,0,0,0
15806284,739,3,0,2,1,1,0
15690958,767,5,139542.82,1,0,1,0
15606386,753,3,111512.75,3,1,0,1
15682322,714,6,148466.93,2,0,1,0
15579915,707,4,0,2,1,0,0
15681928,577,7,108155.49,1,1,0,0
15734005,633,6,0,2,1,0,0
15650432,849,3,84622.13,1,1,1,0
15592578,614,5,146997.64,2,0,0,0
15671243,558,6,0,2,1,0,0
15775709,832,6,98590.25,1,1,0,0
15702631,567,6,0,2,1,1,0
15602282,587,5,134980.74,1,1,1,1
15717879,712,4,108078.56,1,1,1,0
15740878,655,7,0,2,0,1,0
15794468,641,7,0,2,0,0,0
15773277,676,7,106836.67,2,1,0,0
15572657,472,5,102490.27,1,0,1,0
15800295,644,4,112746.54,2,0,0,0
15672397,598,6,125487.89,1,0,0,0
15684921,792,5,142862.21,1,1,1,0
15720676,700,5,0,2,1,0,0
15731829,616,5,0,2,1,0,0
15732672,743,5,79388.33,1,1,1,0
15692406,427,3,0,2,1,1,0
15764405,731,5,0,2,1,1,0
15757537,610,5,107784.65,1,1,1,0
15793307,724,5,142880.28,3,0,0,1
15660679,653,4,149571.94,1,1,0,0
15666856,774,4,142767.39,1,1,1,0
15687372,547,4,121537.71,2,1,0,1
15667289,719,4,0,2,0,0,0
15624641,740,3,0,1,1,0,1
15734610,543,4,89838.71,3,1,0,1
15631882,688,5,103399.87,1,0,0,0
15642709,474,5,0,2,0,0,0
15811026,505,6,136855.94,2,1,0,0
15596303,688,6,0,2,1,0,1
15787255,650,6,140891.46,3,1,1,1
15617166,610,3,0,1,1,0,0
15742442,705,5,89364.91,1,0,1,0
15758692,669,6,146011.4,1,0,0,0
15568238,650,7,0,2,1,1,0
15730353,550,6,145294.08,2,1,0,0
15731555,595,6,106000.12,1,0,0,1
15582404,572,4,0,2,1,0,0
15721462,622,4,0,2,1,1,0
15632899,662,4,104508.77,2,0,0,0
15808526,783,5,127539.3,1,1,1,1
15694349,714,4,0,1,0,1,0
15718465,671,4,96891.46,1,1,0,1
15682995,600,4,78535.25,1,1,0,0
15584776,847,5,112712.17,1,1,0,0
15777772,650,7,119618.42,1,1,1,0
15576156,710,4,0,1,1,0,0
15646756,682,3,74963.5,1,1,1,0
15742886,642,6,138023.79,2,0,1,0
15586135,536,5,0,1,1,1,0
15616152,754,6,185513.67,1,1,0,0
15721460,678,6,185648.56,1,0,0,1
15727317,533,4,102286.6,3,1,0,1
15649536,741,6,128015.83,1,1,0,0
15754929,757,5,39539.39,2,0,0,0
15572051,721,3,0,1,1,1,0
15668142,700,4,77608.46,2,1,1,0
15701176,663,4,141462.13,1,1,0,0
15708422,677,7,0,2,0,0,0
15655632,655,3,131691.33,1,1,0,0
15744606,832,5,93833.86,1,0,1,0
15612140,721,6,137933.39,1,1,1,0
15656086,542,5,105770.14,1,0,1,1
15655298,654,4,0,2,0,1,0
15644796,821,3,0,2,0,1,1
15726250,508,4,166328.65,2,0,1,0
15764432,588,6,164307.77,1,1,0,0
15631721,691,4,163965.69,2,0,1,0
15707479,664,4,125608.72,1,1,0,0
15579826,439,3,0,1,1,0,0
15668104,479,4,118433.94,1,0,1,0
15641604,850,6,98488.08,1,1,0,1
15587240,518,4,0,2,0,1,0
15680767,717,4,98362.35,2,1,1,0
15601594,698,6,144237.91,4,1,0,1
15589969,850,5,0,1,0,1,0
15703728,700,5,0,1,1,0,1
15617790,626,6,105767.28,2,0,0,0
15662500,774,3,0,2,1,0,0
15778526,719,5,0,2,0,0,0
15670584,646,5,0,1,1,1,1
15748069,485,4,134467.26,1,1,1,0
15680597,784,7,138515.02,1,1,1,0
15628992,850,3,128647.98,2,0,0,0
15719624,669,6,121858.98,1,1,0,0
15812767,731,4,0,2,1,1,0
15689201,721,7,120108.56,1,0,1,0
15614716,515,5,196853.62,1,1,1,0
15683618,774,7,121418.62,1,1,1,0
15799631,585,7,0,2,1,1,0
15692259,695,7,0,2,1,0,0
15590966,729,6,97495.8,2,0,0,0
15656426,713,4,0,2,0,0,0
15675256,555,3,127343.4,1,0,1,0
15751185,699,7,158633.61,1,1,0,0
15789582,587,6,0,1,1,0,0
15651103,762,6,183744.98,1,1,1,0
15672299,510,6,0,2,1,1,0
15772250,842,5,0,1,0,0,0
15763922,608,4,79962.92,2,1,0,0
15633870,850,4,0,2,1,1,0
15624323,642,5,0,2,1,1,0
15688612,850,4,140956.99,1,0,0,0
15694644,455,5,0,1,1,1,0
15587174,726,4,0,2,1,1,1
15579559,544,4,145241.63,1,1,1,0
15775430,651,6,138008.06,2,1,0,0
15623695,814,6,0,2,1,1,0
15760849,537,7,0,2,1,1,0
15813095,553,6,0,2,1,0,0
15705281,800,6,0,1,1,0,0
15812594,791,5,0,2,1,0,0
15626322,699,4,127570.93,2,1,0,0
15723105,756,4,0,1,1,1,0
15588449,591,3,107812.67,1,0,1,1
15794849,850,4,91560.58,2,0,0,0
15620000,760,3,121303.77,2,1,1,0
15799720,569,7,161546.68,2,0,1,0
15711287,661,7,128415.45,1,1,0,0
15613102,670,6,57530.06,1,1,1,1
15621440,694,5,0,2,0,1,0
15677146,728,7,142243.54,2,1,0,0
15801169,764,4,138341.51,1,1,0,1
15722425,639,6,0,2,1,0,0
15682421,683,4,0,2,0,1,1
15691910,663,3,0,3,1,0,0
15721779,826,7,146466.46,2,0,0,0
15579548,735,3,0,2,1,0,0
15681075,682,4,0,1,1,1,0
15607884,663,7,0,2,1,1,0
15767757,562,4,120307.58,1,1,1,0
15791550,696,6,87637.26,2,0,0,0
15658589,850,5,94652.04,1,1,1,0
15670822,719,4,114415.84,1,1,1,0
15629744,804,5,0,2,0,1,0
15660768,604,4,84315.02,1,0,0,0
15726310,782,7,0,2,1,0,0
15641298,512,4,93955.83,2,1,0,0
15625675,569,6,67087.69,1,1,0,0
15713354,597,5,101528.61,1,1,0,1
15633866,753,4,110824.52,1,1,1,0
15704231,430,6,0,1,1,1,0
15735400,756,5,179960.2,1,1,0,0
15632826,493,4,134006.77,1,1,0,0
15751022,777,5,121532.17,2,1,1,0
15664737,779,7,0,2,1,1,0
15681126,702,6,0,1,1,1,0
15738954,551,5,129717.3,2,0,0,0
15662263,749,5,94762.16,2,1,1,0
15621611,742,6,155196.17,1,0,1,1
15783752,752,3,129514.99,1,1,1,0
15709474,740,4,113386.36,2,1,1,1
15701280,576,4,0,1,0,1,1
15671104,637,6,172196.23,1,1,1,0
15796434,724,6,97612.12,1,1,1,0
15781505,685,5,104719.94,2,1,0,0
15625819,625,5,0,1,1,0,0
15753174,571,5,139592.98,3,1,0,1
15654067,584,5,0,2,1,0,0
15724719,550,4,139096.85,1,1,0,0
15624695,662,4,140301.72,1,0,1,0
15718216,803,4,0,1,1,0,0
15586300,615,3,0,2,1,1,0
15783349,481,5,111233.09,1,1,1,0
15725767,701,3,0,2,1,0,0
15791925,751,6,147737.63,1,0,1,0
15793585,675,5,0,2,1,1,0
15576641,733,4,125725.02,2,1,1,0
15749519,822,4,128289.7,3,1,0,1
15684960,559,5,0,1,1,0,1
15591286,731,4,88826.07,1,1,1,1
15668323,678,7,143443.61,1,1,0,1
15608528,645,3,0,4,1,1,1
15645184,701,6,0,2,1,0,0
15702566,554,6,149134.46,1,1,1,0
15660840,723,4,124119.54,1,1,0,0
15750811,766,4,116822.7,1,0,0,0
15733842,597,4,103219.47,1,1,0,0
15581526,574,3,0,2,0,0,0
15662751,655,3,81954.6,1,1,1,1
15684319,780,4,95196.26,1,1,0,1
15702190,672,5,0,2,1,1,0
15588517,717,4,0,2,1,1,0
15801863,521,4,136555.01,2,1,1,0
15584271,633,4,0,1,1,1,0
15700366,669,7,119452.03,1,1,1,0
15804038,740,6,0,1,0,1,1
15720820,462,6,69881.09,2,0,1,0
15743759,619,7,0,2,1,1,0
15749947,665,6,0,2,1,1,0
15670496,655,5,0,2,0,0,0
15746664,463,5,204223.03,1,1,0,0
15745533,799,5,110314.21,2,1,0,1
15761497,713,4,163760.82,1,0,0,1
15628600,807,4,141069.18,3,1,1,0
15627002,728,6,115934.74,1,1,1,0
15614635,582,5,151457.88,1,0,1,0
15731281,704,4,154206.07,2,1,1,0
15814022,714,6,89928.99,1,1,0,0
15659194,628,6,89182.09,1,1,1,0
15745030,809,5,79706.25,2,1,0,0
15691817,547,4,0,3,0,0,1
15707488,560,6,0,2,1,0,0
15784700,811,4,117799.28,1,1,1,0
15710397,584,3,0,2,1,0,0
15687648,691,6,0,2,0,0,0
15732281,680,4,146422.22,1,1,0,1
15607230,588,4,150186.22,2,1,1,0
15567630,721,5,100275.88,1,1,0,1
15587507,850,7,0,1,1,0,1
15733904,529,3,147493.89,1,1,0,0
15709511,622,3,0,2,1,0,0
15579616,683,6,0,2,0,1,0
15694852,575,5,121823.4,2,1,1,0
15589924,577,5,0,2,1,1,0
15799300,510,4,113688.63,1,1,0,1
15731330,652,3,100471.34,1,1,1,0
15694129,569,3,100032.52,1,1,0,1
15620372,687,6,0,2,0,0,0
15744622,822,6,116358,1,1,0,0
15799815,656,7,163549.63,1,0,1,0
15759250,745,3,99183.9,1,1,1,0
15732643,386,5,131955.07,1,1,1,1
15690540,684,7,134177.06,1,0,0,0
15803078,635,4,0,2,1,0,0
15652180,582,5,0,2,1,1,0
15741195,613,3,0,1,1,1,0
15743490,795,6,94348.94,1,1,0,1
15575510,659,4,155584.21,1,0,1,0
15732610,745,6,0,2,1,0,0
15602909,604,5,0,2,1,1,0
15734058,509,7,170661.47,1,1,1,0
15801788,706,6,185544.36,1,1,0,0
15702462,619,3,52831.13,1,1,1,1
15683416,572,3,97750.07,3,1,1,1
15794187,695,6,114007.5,2,1,0,0
15792989,543,6,104308.77,1,1,1,0
15613734,640,5,84719.13,2,1,1,0
15606177,672,4,0,2,1,0,0
15636700,701,4,140236.98,1,0,1,0
15645766,634,4,0,2,1,1,0
15671345,531,7,75302.85,2,0,0,0
15652469,699,6,0,2,1,0,0
15749638,605,6,104760.82,1,1,1,1
